holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume
None,270.15,0.0,0.0,90.0,Mist,2016-01-08 21:00:00,2506
None,270.15,0.0,0.0,90.0,Haze,2016-01-08 21:00:00,2506
None,268.64,0.0,0.0,90.0,Snow,2016-01-08 23:00:00,1514
None,266.47,0.0,0.0,90.0,Clouds,2016-01-09 00:00:00,1107
None,264.72,0.0,0.0,90.0,Snow,2016-01-09 01:00:00,690
None,263.8,0.0,0.0,90.0,Snow,2016-01-09 02:00:00,480
None,261.09,0.0,0.0,90.0,Snow,2016-01-09 04:00:00,273
None,259.73,0.0,0.0,90.0,Snow,2016-01-09 06:00:00,850
None,258.9,0.0,0.0,90.0,Clouds,2016-01-09 08:00:00,1885
None,259.09,0.0,0.0,90.0,Clouds,2016-01-09 10:00:00,3908
None,258.99,0.0,0.0,90.0,Snow,2016-01-09 12:00:00,4984
None,258.99,0.0,0.0,90.0,Haze,2016-01-09 12:00:00,4984
None,258.99,0.0,0.0,90.0,Mist,2016-01-09 12:00:00,4984
None,258.46,0.0,0.0,90.0,Snow,2016-01-09 14:00:00,4570
None,258.46,0.0,0.0,90.0,Haze,2016-01-09 14:00:00,4570
None,257.36,0.0,0.0,75.0,Clouds,2016-01-09 16:00:00,4237
None,256.33,0.0,0.0,40.0,Clouds,2016-01-09 18:00:00,3861
None,255.2,0.0,0.0,1.0,Clear,2016-01-09 20:00:00,2491
None,253.62,0.0,0.0,1.0,Clear,2016-01-09 22:00:00,2172
None,251.95,0.0,0.0,1.0,Clear,2016-01-10 00:00:00,1107
None,251.15,0.0,0.0,1.0,Clear,2016-01-10 02:00:00,480
None,250.29,0.0,0.0,1.0,Clear,2016-01-10 04:00:00,273
None,249.48,0.0,0.0,1.0,Clear,2016-01-10 06:00:00,748
None,249.22,0.0,0.0,1.0,Clear,2016-01-10 08:00:00,1721
None,250.36,0.0,0.0,1.0,Clear,2016-01-10 09:00:00,2779
None,251.15,0.0,0.0,1.0,Clear,2016-01-10 10:00:00,3919
None,252.44,0.0,0.0,1.0,Clear,2016-01-10 11:00:00,3973
None,253.08,0.0,0.0,1.0,Clear,2016-01-10 12:00:00,3393
None,254.28,0.0,0.0,1.0,Clear,2016-01-10 13:00:00,3258
None,254.82,0.0,0.0,1.0,Clear,2016-01-10 15:00:00,3601
None,254.65,0.0,0.0,1.0,Clear,2016-01-10 17:00:00,3240
None,251.83,0.0,0.0,1.0,Clear,2016-01-10 19:00:00,2501
None,249.87,0.0,0.0,5.0,Clear,2016-01-10 21:00:00,2941
None,248.88,0.0,0.0,75.0,Clouds,2016-01-10 23:00:00,805
None,248.08,0.0,0.0,1.0,Clear,2016-01-11 00:00:00,483
None,248.22,0.0,0.0,90.0,Mist,2016-01-11 01:00:00,269
None,248.22,0.0,0.0,90.0,Snow,2016-01-11 01:00:00,269
None,248.51,0.0,0.0,1.0,Mist,2016-01-11 03:00:00,284
None,248.51,0.0,0.0,1.0,Haze,2016-01-11 03:00:00,284
None,248.51,0.0,0.0,1.0,Snow,2016-01-11 03:00:00,284
None,248.22,0.0,0.0,1.0,Clear,2016-01-11 04:00:00,830
None,248.42,0.0,0.0,1.0,Snow,2016-01-11 06:00:00,4873
None,248.42,0.0,0.0,1.0,Haze,2016-01-11 06:00:00,4873
None,248.61,0.0,0.0,75.0,Haze,2016-01-11 08:00:00,5494
None,248.61,0.0,0.0,75.0,Snow,2016-01-11 08:00:00,5494
None,250.99,0.0,0.0,40.0,Haze,2016-01-11 10:00:00,3921
None,250.99,0.0,0.0,40.0,Mist,2016-01-11 10:00:00,3921
None,250.99,0.0,0.0,40.0,Snow,2016-01-11 10:00:00,3921
None,255.21,0.0,0.0,40.0,Snow,2016-01-11 11:00:00,4135
None,256.35,0.0,0.0,1.0,Snow,2016-01-11 13:00:00,4477
None,257.75,0.0,0.0,90.0,Haze,2016-01-11 15:00:00,5540
None,257.75,0.0,0.0,90.0,Mist,2016-01-11 15:00:00,5540
None,257.93,0.0,0.0,90.0,Snow,2016-01-11 17:00:00,5310
None,258.08,0.0,0.0,90.0,Snow,2016-01-11 19:00:00,2535
None,258.3,0.0,0.0,40.0,Snow,2016-01-11 21:00:00,1963
None,256.65,0.0,0.0,90.0,Haze,2016-01-11 22:00:00,1215
None,256.65,0.0,0.0,90.0,Snow,2016-01-11 22:00:00,1215
None,256.36,0.0,0.0,20.0,Snow,2016-01-12 00:00:00,484
None,256.36,0.0,0.0,20.0,Haze,2016-01-12 00:00:00,484
None,255.55,0.0,0.0,1.0,Snow,2016-01-12 01:00:00,326
None,254.95,0.0,0.0,1.0,Snow,2016-01-12 03:00:00,331
None,253.69,0.0,0.0,1.0,Clear,2016-01-12 04:00:00,863
None,253.29,0.0,0.0,1.0,Clear,2016-01-12 05:00:00,2577
None,252.35,0.0,0.0,1.0,Clear,2016-01-12 06:00:00,5285
None,251.95,0.0,0.0,1.0,Clear,2016-01-12 08:00:00,5207
None,252.36,0.0,0.0,1.0,Clear,2016-01-12 10:00:00,4070
None,254.42,0.0,0.0,1.0,Clear,2016-01-12 11:00:00,4221
None,255.48,0.0,0.0,1.0,Clear,2016-01-12 13:00:00,4636
None,256.86,0.0,0.0,1.0,Clear,2016-01-12 15:00:00,5638
None,256.44,0.0,0.0,5.0,Clear,2016-01-12 17:00:00,6062
None,254.29,0.0,0.0,1.0,Clear,2016-01-12 19:00:00,2972
None,253.44,0.0,0.0,1.0,Clear,2016-01-12 21:00:00,3424
None,252.72,0.0,0.0,1.0,Clear,2016-01-12 23:00:00,1049
None,252.14,0.0,0.0,1.0,Clear,2016-01-13 00:00:00,655
None,251.51,0.0,0.0,1.0,Snow,2016-01-13 02:00:00,486
None,252.72,0.0,0.0,40.0,Clouds,2016-01-13 04:00:00,948
None,254.61,0.0,0.0,90.0,Clouds,2016-01-13 06:00:00,5587
None,254.96,0.0,0.0,90.0,Clouds,2016-01-13 08:00:00,6191
None,258.14,0.0,0.0,90.0,Snow,2016-01-13 10:00:00,4222
None,258.14,0.0,0.0,90.0,Haze,2016-01-13 10:00:00,4222
None,262.14,0.0,0.0,90.0,Clouds,2016-01-13 12:00:00,4639
None,265.65,0.0,0.0,75.0,Clouds,2016-01-13 14:00:00,5167
None,266.94,0.0,0.0,1.0,Haze,2016-01-13 16:00:00,6636
None,265.52,0.0,0.0,1.0,Haze,2016-01-13 18:00:00,4648
None,263.62,0.0,0.0,1.0,Haze,2016-01-13 20:00:00,2702
None,263.22,0.0,0.0,75.0,Haze,2016-01-13 22:00:00,1587
None,263.22,0.0,0.0,75.0,Mist,2016-01-13 22:00:00,1587
None,263.08,0.0,0.0,1.0,Haze,2016-01-13 23:00:00,1049
None,263.08,0.0,0.0,1.0,Mist,2016-01-13 23:00:00,1049
None,264.22,0.0,0.0,40.0,Mist,2016-01-14 01:00:00,351
None,264.22,0.0,0.0,40.0,Haze,2016-01-14 01:00:00,351
None,265.08,0.0,0.0,75.0,Haze,2016-01-14 04:00:00,835
None,265.08,0.0,0.0,75.0,Mist,2016-01-14 04:00:00,835
None,265.15,0.0,0.0,90.0,Haze,2016-01-14 06:00:00,5136
None,265.65,0.0,0.0,40.0,Haze,2016-01-14 08:00:00,5714
None,265.65,0.0,0.0,40.0,Mist,2016-01-14 08:00:00,5714
None,266.08,0.0,0.0,90.0,Haze,2016-01-14 10:00:00,4297
None,266.08,0.0,0.0,90.0,Mist,2016-01-14 10:00:00,4297
None,268.08,0.0,0.0,90.0,Haze,2016-01-14 12:00:00,4754
None,268.08,0.0,0.0,90.0,Mist,2016-01-14 12:00:00,4754
None,269.51,0.0,0.0,90.0,Mist,2016-01-14 14:00:00,5462
None,269.51,0.0,0.0,90.0,Haze,2016-01-14 14:00:00,5462
None,269.58,0.0,0.0,90.0,Haze,2016-01-14 16:00:00,6713
None,269.58,0.0,0.0,90.0,Mist,2016-01-14 16:00:00,6713
None,269.15,0.0,0.0,90.0,Mist,2016-01-14 18:00:00,4437
None,269.15,0.0,0.0,90.0,Haze,2016-01-14 18:00:00,4437
None,269.22,0.0,0.0,90.0,Mist,2016-01-14 20:00:00,2826
None,269.22,0.0,0.0,90.0,Haze,2016-01-14 20:00:00,2826
None,268.94,0.0,0.0,75.0,Mist,2016-01-14 22:00:00,1871
None,268.94,0.0,0.0,75.0,Haze,2016-01-14 22:00:00,1871
None,268.58,0.0,0.0,90.0,Mist,2016-01-15 00:00:00,753
None,268.58,0.0,0.0,90.0,Haze,2016-01-15 00:00:00,753
None,268.58,0.0,0.0,90.0,Snow,2016-01-15 00:00:00,753
None,268.29,0.0,0.0,90.0,Mist,2016-01-15 01:00:00,481
None,267.58,0.0,0.0,90.0,Mist,2016-01-15 04:00:00,829
None,267.58,0.0,0.0,90.0,Haze,2016-01-15 04:00:00,829
None,267.58,0.0,0.0,90.0,Snow,2016-01-15 04:00:00,829
None,267.22,0.0,0.0,90.0,Mist,2016-01-15 06:00:00,5394
None,267.22,0.0,0.0,90.0,Snow,2016-01-15 06:00:00,5394
None,267.01,0.0,0.0,90.0,Mist,2016-01-15 08:00:00,5502
None,267.01,0.0,0.0,90.0,Snow,2016-01-15 08:00:00,5502
None,266.63,0.0,0.0,90.0,Snow,2016-01-15 10:00:00,4447
None,266.02,0.0,0.0,90.0,Clouds,2016-01-15 12:00:00,5154
None,267.01,0.0,0.0,90.0,Clouds,2016-01-15 14:00:00,5563
None,266.79,0.0,0.0,1.0,Clear,2016-01-15 16:00:00,6483
None,265.82,0.0,0.0,1.0,Clear,2016-01-15 18:00:00,4799
None,265.09,0.0,0.0,40.0,Clouds,2016-01-15 20:00:00,2942
None,262.86,0.0,0.0,90.0,Clouds,2016-01-15 22:00:00,3324
None,262.01,0.0,0.0,90.0,Clouds,2016-01-15 23:00:00,1700
None,261.73,0.0,0.0,90.0,Clouds,2016-01-16 00:00:00,1467
None,261.28,0.0,0.0,75.0,Clouds,2016-01-16 01:00:00,1033
None,259.8,0.0,0.0,40.0,Clouds,2016-01-16 02:00:00,738
None,257.3,0.0,0.0,1.0,Clear,2016-01-16 05:00:00,688
None,255.22,0.0,0.0,1.0,Clear,2016-01-16 06:00:00,1211
None,254.68,0.0,0.0,40.0,Clouds,2016-01-16 07:00:00,1870
None,254.51,0.0,0.0,40.0,Clouds,2016-01-16 08:00:00,2603
None,255.22,0.0,0.0,90.0,Clouds,2016-01-16 10:00:00,3746
None,255.35,0.0,0.0,90.0,Snow,2016-01-16 11:00:00,4207
None,255.35,0.0,0.0,90.0,Haze,2016-01-16 11:00:00,4207
None,255.51,0.0,0.0,90.0,Snow,2016-01-16 12:00:00,4601
None,255.51,0.0,0.0,90.0,Haze,2016-01-16 12:00:00,4601
None,255.87,0.0,0.0,75.0,Haze,2016-01-16 14:00:00,4632
None,255.15,0.0,0.0,1.0,Clear,2016-01-16 16:00:00,4636
None,253.46,0.0,0.0,1.0,Clear,2016-01-16 18:00:00,3917
None,252.22,0.0,0.0,5.0,Clear,2016-01-16 20:00:00,2683
None,251.35,0.0,0.0,1.0,Clear,2016-01-16 22:00:00,2349
None,250.35,0.0,0.0,1.0,Clear,2016-01-16 23:00:00,2082
None,250.15,0.0,0.0,1.0,Clear,2016-01-17 00:00:00,1065
None,248.75,0.0,0.0,1.0,Clear,2016-01-17 02:00:00,644
None,248.41,0.0,0.0,1.0,Clear,2016-01-17 03:00:00,343
None,248.28,0.0,0.0,90.0,Haze,2016-01-17 04:00:00,466
None,247.68,0.0,0.0,40.0,Clouds,2016-01-17 06:00:00,929
None,247.15,0.0,0.0,1.0,Clear,2016-01-17 07:00:00,1430
None,247.15,0.0,0.0,1.0,Clear,2016-01-17 08:00:00,1988
None,248.68,0.0,0.0,5.0,Clear,2016-01-17 09:00:00,2524
None,249.29,0.0,0.0,1.0,Clear,2016-01-17 10:00:00,2857
None,251.15,0.0,0.0,1.0,Clear,2016-01-17 11:00:00,3172
None,252.88,0.0,0.0,5.0,Clear,2016-01-17 13:00:00,3954
None,253.44,0.0,0.0,1.0,Clear,2016-01-17 14:00:00,3746
None,253.87,0.0,0.0,1.0,Clear,2016-01-17 16:00:00,3749
None,252.87,0.0,0.0,1.0,Clear,2016-01-17 18:00:00,2891
None,251.54,0.0,0.0,1.0,Clear,2016-01-17 20:00:00,2084
None,250.87,0.0,0.0,1.0,Clear,2016-01-17 22:00:00,1284
None,249.93,0.0,0.0,1.0,Clear,2016-01-17 23:00:00,977
None,249.35,0.0,0.0,1.0,Clear,2016-01-18 01:00:00,335
None,248.62,0.0,0.0,1.0,Clear,2016-01-18 02:00:00,263
None,248.08,0.0,0.0,1.0,Clear,2016-01-18 05:00:00,2124
None,248.28,0.0,0.0,90.0,Clouds,2016-01-18 06:00:00,4199
None,248.68,0.0,0.0,90.0,Clouds,2016-01-18 07:00:00,4193
None,249.65,0.0,0.0,90.0,Clouds,2016-01-18 08:00:00,3497
None,250.41,0.0,0.0,90.0,Clouds,2016-01-18 09:00:00,3709
None,252.14,0.0,0.0,90.0,Clouds,2016-01-18 11:00:00,3919
None,254.54,0.0,0.0,90.0,Clouds,2016-01-18 12:00:00,4133
None,255.55,0.0,0.0,90.0,Clouds,2016-01-18 14:00:00,4738
None,256.15,0.0,0.0,75.0,Clouds,2016-01-18 16:00:00,4883
None,254.51,0.0,0.0,1.0,Clear,2016-01-18 18:00:00,3669
None,252.09,0.0,0.0,1.0,Clear,2016-01-18 20:00:00,2141
None,251.22,0.0,0.0,1.0,Clear,2016-01-18 22:00:00,1416
None,250.75,0.0,0.0,1.0,Haze,2016-01-19 00:00:00,775
None,250.69,0.0,0.0,1.0,Clear,2016-01-19 02:00:00,520
None,250.36,0.0,0.0,1.0,Clear,2016-01-19 04:00:00,1144
None,249.75,0.0,0.0,1.0,Clear,2016-01-19 06:00:00,5669
None,249.49,0.0,0.0,1.0,Clear,2016-01-19 08:00:00,5883
None,251.88,0.0,0.0,1.0,Clear,2016-01-19 10:00:00,4416
None,256.55,0.0,0.0,1.0,Clear,2016-01-19 12:00:00,4757
None,258.51,0.0,0.0,40.0,Clouds,2016-01-19 14:00:00,5079
None,259.15,0.0,0.0,90.0,Clouds,2016-01-19 16:00:00,6735
None,259.43,0.0,0.0,90.0,Clouds,2016-01-19 18:00:00,4510
None,259.5,0.0,0.0,90.0,Snow,2016-01-19 20:00:00,2660
None,259.58,0.0,0.0,90.0,Snow,2016-01-19 21:00:00,2388
None,259.72,0.0,0.0,90.0,Snow,2016-01-19 23:00:00,997
None,260.01,0.0,0.0,90.0,Snow,2016-01-20 01:00:00,319
None,260.5,0.0,0.0,90.0,Snow,2016-01-20 02:00:00,254
None,260.5,0.0,0.0,90.0,Mist,2016-01-20 02:00:00,254
