holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume
None,289.03,0.0,0.0,1.0,Fog,2015-06-27 07:00:00,2048
None,291.98,0.0,0.0,1.0,Clear,2015-06-27 08:00:00,2700
None,294.11,0.0,0.0,1.0,Clear,2015-06-27 09:00:00,3481
None,295.81,0.0,0.0,1.0,Clear,2015-06-27 10:00:00,3907
None,297.47,0.0,0.0,1.0,Clear,2015-06-27 11:00:00,3978
None,298.85,0.0,0.0,1.0,Clear,2015-06-27 12:00:00,4395
None,299.45,0.0,0.0,1.0,Clear,2015-06-27 13:00:00,4147
None,300.26,0.0,0.0,1.0,Clear,2015-06-27 14:00:00,4233
None,300.55,0.0,0.0,40.0,Clouds,2015-06-27 15:00:00,4286
None,300.76,0.0,0.0,1.0,Clear,2015-06-27 16:00:00,3975
None,300.44,0.0,0.0,1.0,Clear,2015-06-27 17:00:00,4043
None,299.59,0.0,0.0,1.0,Clear,2015-06-27 18:00:00,3700
None,298.7,0.0,0.0,1.0,Clear,2015-06-27 19:00:00,3590
None,297.43,0.0,0.0,1.0,Clear,2015-06-27 20:00:00,3421
None,295.06,0.0,0.0,1.0,Clear,2015-06-27 22:00:00,3348
None,294.02,2.86,0.0,75.0,Rain,2015-06-27 23:00:00,2441
None,294.02,2.86,0.0,75.0,Thunderstorm,2015-06-27 23:00:00,2441
None,292.55,0.79,0.0,90.0,Rain,2015-06-28 00:00:00,1447
None,292.55,0.79,0.0,90.0,Thunderstorm,2015-06-28 00:00:00,1447
None,291.52,1.49,0.0,90.0,Rain,2015-06-28 01:00:00,816
None,291.52,1.49,0.0,90.0,Thunderstorm,2015-06-28 01:00:00,816
None,291.02,8.89,0.0,40.0,Rain,2015-06-28 02:00:00,626
None,291.02,8.89,0.0,40.0,Thunderstorm,2015-06-28 02:00:00,626
None,290.94,0.0,0.0,90.0,Drizzle,2015-06-28 03:00:00,345
None,290.94,0.0,0.0,90.0,Rain,2015-06-28 03:00:00,345
None,290.71,0.3,0.0,90.0,Rain,2015-06-28 04:00:00,330
None,290.71,0.3,0.0,90.0,Thunderstorm,2015-06-28 04:00:00,330
None,290.36,0.88,0.0,90.0,Rain,2015-06-28 05:00:00,489
None,290.36,0.88,0.0,90.0,Thunderstorm,2015-06-28 05:00:00,489
None,290.38,0.73,0.0,90.0,Rain,2015-06-28 06:00:00,843
None,291.05,0.0,0.0,90.0,Drizzle,2015-06-28 07:00:00,1142
None,291.94,0.0,0.0,90.0,Clouds,2015-06-28 08:00:00,1906
None,293.76,0.0,0.0,90.0,Clouds,2015-06-28 09:00:00,3036
None,295.07,0.0,0.0,40.0,Clouds,2015-06-28 10:00:00,3749
None,295.99,0.0,0.0,40.0,Clouds,2015-06-28 11:00:00,3806
None,297.19,0.0,0.0,1.0,Clear,2015-06-28 12:00:00,4071
None,297.83,0.0,0.0,40.0,Clouds,2015-06-28 13:00:00,4226
None,298.94,0.0,0.0,75.0,Clouds,2015-06-28 14:00:00,4571
None,298.78,1.27,0.0,40.0,Rain,2015-06-28 15:00:00,4399
None,298.78,1.27,0.0,40.0,Haze,2015-06-28 15:00:00,4399
None,295.42,2.16,0.0,90.0,Rain,2015-06-28 16:00:00,4317
None,295.42,2.16,0.0,90.0,Thunderstorm,2015-06-28 16:00:00,4317
None,295.42,2.16,0.0,90.0,Mist,2015-06-28 16:00:00,4317
None,293.58,11.59,0.0,90.0,Rain,2015-06-28 17:00:00,4049
None,293.64,2.33,0.0,40.0,Rain,2015-06-28 18:00:00,3616
None,294.4,0.0,0.0,75.0,Clouds,2015-06-28 19:00:00,3419
None,294.15,0.0,0.0,75.0,Clouds,2015-06-28 20:00:00,2973
None,292.73,0.0,0.0,0.0,Clear,2015-06-28 21:00:00,2422
None,292.03,0.0,0.0,40.0,Clouds,2015-06-28 22:00:00,2020
None,291.45,0.0,0.0,40.0,Clouds,2015-06-28 23:00:00,1247
None,291.13,0.0,0.0,40.0,Mist,2015-06-29 00:00:00,678
None,290.7,0.0,0.0,1.0,Mist,2015-06-29 01:00:00,398
None,290.49,0.0,0.0,1.0,Mist,2015-06-29 02:00:00,330
None,290.49,0.0,0.0,1.0,Fog,2015-06-29 02:00:00,330
None,289.88,0.0,0.0,1.0,Mist,2015-06-29 03:00:00,326
None,289.88,0.0,0.0,1.0,Fog,2015-06-29 03:00:00,326
None,290.14,0.0,0.0,1.0,Fog,2015-06-29 04:00:00,894
None,290.14,0.0,0.0,1.0,Mist,2015-06-29 04:00:00,894
None,289.72,0.0,0.0,1.0,Fog,2015-06-29 05:00:00,2811
None,289.72,0.0,0.0,1.0,Mist,2015-06-29 05:00:00,2811
None,289.97,0.0,0.0,1.0,Fog,2015-06-29 06:00:00,5700
None,289.97,0.0,0.0,1.0,Mist,2015-06-29 06:00:00,5700
None,291.02,0.3,0.0,1.0,Rain,2015-06-29 07:00:00,5889
None,291.02,0.3,0.0,1.0,Fog,2015-06-29 07:00:00,5889
None,291.02,0.3,0.0,1.0,Mist,2015-06-29 07:00:00,5889
None,292.93,0.3,0.0,1.0,Rain,2015-06-29 08:00:00,5334
None,292.93,0.3,0.0,1.0,Mist,2015-06-29 08:00:00,5334
None,292.93,0.3,0.0,1.0,Fog,2015-06-29 08:00:00,5334
None,294.63,0.9,0.0,1.0,Rain,2015-06-29 09:00:00,4634
None,296.9,0.0,0.0,1.0,Clear,2015-06-29 10:00:00,4439
None,298.55,0.0,0.0,1.0,Clear,2015-06-29 11:00:00,4555
None,299.75,0.0,0.0,1.0,Clear,2015-06-29 12:00:00,4881
None,300.09,0.0,0.0,40.0,Clouds,2015-06-29 13:00:00,4994
None,300.5,0.0,0.0,1.0,Clear,2015-06-29 14:00:00,5709
None,299.6,0.0,0.0,1.0,Clear,2015-06-29 15:00:00,5866
None,299.54,0.0,0.0,1.0,Rain,2015-06-29 16:00:00,6495
None,299.54,0.0,0.0,1.0,Thunderstorm,2015-06-29 16:00:00,6495
None,298.72,0.0,0.0,1.0,Haze,2015-06-29 18:00:00,4579
None,295.9,9.4,0.0,1.0,Rain,2015-06-29 19:00:00,3201
None,295.9,9.4,0.0,1.0,Haze,2015-06-29 19:00:00,3201
None,295.9,9.4,0.0,1.0,Thunderstorm,2015-06-29 19:00:00,3201
None,293.25,1.27,0.0,75.0,Rain,2015-06-29 20:00:00,2527
None,293.25,1.27,0.0,75.0,Thunderstorm,2015-06-29 20:00:00,2527
None,291.49,3.2,0.0,1.0,Rain,2015-06-29 21:00:00,2251
None,291.49,3.2,0.0,1.0,Mist,2015-06-29 21:00:00,2251
None,291.49,3.2,0.0,1.0,Thunderstorm,2015-06-29 21:00:00,2251
None,291.0,0.0,0.0,1.0,Mist,2015-06-29 22:00:00,1680
None,290.57,0.25,0.0,1.0,Rain,2015-06-29 23:00:00,1105
None,290.57,0.25,0.0,1.0,Mist,2015-06-29 23:00:00,1105
None,290.19,0.0,0.0,40.0,Mist,2015-06-30 00:00:00,673
None,290.19,0.0,0.0,40.0,Fog,2015-06-30 00:00:00,673
None,289.8,0.0,0.0,40.0,Mist,2015-06-30 02:00:00,327
None,289.71,0.0,0.0,1.0,Mist,2015-06-30 03:00:00,414
None,289.61,0.25,0.0,1.0,Rain,2015-06-30 04:00:00,911
None,289.61,0.25,0.0,1.0,Mist,2015-06-30 04:00:00,911
None,289.36,0.0,0.0,1.0,Haze,2015-06-30 05:00:00,2947
None,289.36,0.0,0.0,1.0,Mist,2015-06-30 05:00:00,2947
None,289.27,0.0,0.0,1.0,Mist,2015-06-30 06:00:00,5859
None,289.81,0.3,0.0,1.0,Rain,2015-06-30 07:00:00,6063
None,289.81,0.3,0.0,1.0,Mist,2015-06-30 07:00:00,6063
None,289.81,0.3,0.0,1.0,Haze,2015-06-30 07:00:00,6063
None,290.53,0.0,0.0,1.0,Mist,2015-06-30 08:00:00,5354
None,290.53,0.0,0.0,1.0,Haze,2015-06-30 08:00:00,5354
None,292.06,0.0,0.0,40.0,Haze,2015-06-30 09:00:00,4346
None,293.38,0.0,0.0,75.0,Haze,2015-06-30 10:00:00,4290
None,294.28,0.0,0.0,40.0,Clouds,2015-06-30 11:00:00,4475
None,295.18,0.0,0.0,75.0,Clouds,2015-06-30 12:00:00,4558
None,295.62,0.0,0.0,1.0,Clear,2015-06-30 13:00:00,4508
None,296.53,0.0,0.0,1.0,Clear,2015-06-30 14:00:00,5204
None,296.88,0.0,0.0,1.0,Clear,2015-06-30 15:00:00,5457
None,296.92,0.0,0.0,1.0,Clear,2015-06-30 16:00:00,6383
None,296.75,0.0,0.0,1.0,Clear,2015-06-30 17:00:00,6109
None,291.35,0.0,0.0,1.0,Clear,2015-06-30 22:00:00,2020
None,290.5,0.0,0.0,1.0,Clear,2015-06-30 23:00:00,1251
None,289.2,0.0,0.0,1.0,Clear,2015-07-01 00:00:00,737
None,289.4,0.0,0.0,1.0,Clear,2015-07-01 01:00:00,444
None,289.19,0.0,0.0,1.0,Clear,2015-07-01 02:00:00,347
None,288.74,0.3,0.0,1.0,Rain,2015-07-01 03:00:00,356
None,288.07,0.0,0.0,1.0,Clear,2015-07-01 04:00:00,936
None,287.87,0.0,0.0,1.0,Clear,2015-07-01 05:00:00,2886
None,287.38,0.0,0.0,1.0,Clear,2015-07-01 06:00:00,5741
None,287.58,0.0,0.0,75.0,Clouds,2015-07-01 07:00:00,6261
None,288.58,0.0,0.0,40.0,Clouds,2015-07-01 09:00:00,4409
None,289.24,0.0,0.0,40.0,Clouds,2015-07-01 10:00:00,4273
None,289.44,0.0,0.0,75.0,Clouds,2015-07-01 11:00:00,4469
None,290.53,0.0,0.0,1.0,Clear,2015-07-01 12:00:00,4625
None,292.17,0.0,0.0,1.0,Clear,2015-07-01 13:00:00,4462
None,293.61,0.0,0.0,1.0,Clear,2015-07-01 14:00:00,4996
None,294.85,0.0,0.0,1.0,Clear,2015-07-01 15:00:00,5623
None,295.07,0.0,0.0,1.0,Clear,2015-07-01 16:00:00,6210
None,295.56,0.0,0.0,1.0,Clear,2015-07-01 17:00:00,5969
None,295.17,0.0,0.0,1.0,Clear,2015-07-01 18:00:00,4604
None,294.86,0.0,0.0,1.0,Clear,2015-07-01 19:00:00,3649
None,293.76,0.0,0.0,1.0,Clear,2015-07-01 20:00:00,3144
None,291.19,0.0,0.0,1.0,Clear,2015-07-01 21:00:00,2788
None,289.67,0.0,0.0,1.0,Clear,2015-07-01 22:00:00,2356
None,288.1,0.0,0.0,1.0,Clear,2015-07-01 23:00:00,2820
None,287.36,0.0,0.0,1.0,Clear,2015-07-02 00:00:00,1265
None,286.47,0.0,0.0,1.0,Clear,2015-07-02 01:00:00,566
None,286.22,0.0,0.0,1.0,Clear,2015-07-02 02:00:00,373
None,285.63,0.0,0.0,1.0,Clear,2015-07-02 03:00:00,356
None,285.16,0.0,0.0,1.0,Mist,2015-07-02 04:00:00,801
None,285.03,0.0,0.0,1.0,Mist,2015-07-02 05:00:00,2696
None,284.72,0.0,0.0,1.0,Mist,2015-07-02 06:00:00,5400
None,286.44,0.0,0.0,1.0,Clear,2015-07-02 07:00:00,5933
None,289.21,0.0,0.0,1.0,Clear,2015-07-02 08:00:00,4987
None,289.59,0.0,0.0,1.0,Clear,2015-07-02 09:00:00,4419
None,293.43,0.0,0.0,1.0,Clear,2015-07-02 10:00:00,4258
None,294.9,0.0,0.0,1.0,Clear,2015-07-02 11:00:00,4816
None,295.3,0.0,0.0,1.0,Clear,2015-07-02 12:00:00,5254
None,296.48,0.0,0.0,40.0,Clouds,2015-07-02 13:00:00,5201
None,297.07,0.0,0.0,40.0,Clouds,2015-07-02 14:00:00,5601
None,297.59,0.0,0.0,40.0,Clouds,2015-07-02 15:00:00,5707
None,297.49,0.0,0.0,1.0,Clear,2015-07-02 16:00:00,5768
None,297.54,0.0,0.0,1.0,Clear,2015-07-02 17:00:00,4975
None,296.76,0.0,0.0,1.0,Clear,2015-07-02 18:00:00,3971
None,296.34,0.0,0.0,1.0,Clear,2015-07-02 19:00:00,3532
None,294.98,0.0,0.0,1.0,Clear,2015-07-02 20:00:00,2977
None,293.02,0.0,0.0,1.0,Clear,2015-07-02 21:00:00,2997
None,290.86,0.0,0.0,1.0,Clear,2015-07-02 22:00:00,2525
None,290.37,0.0,0.0,1.0,Clear,2015-07-02 23:00:00,1657
Independence Day,289.2,0.0,0.0,1.0,Clear,2015-07-03 00:00:00,959
None,288.04,0.0,0.0,1.0,Clear,2015-07-03 01:00:00,615
None,287.7,0.0,0.0,1.0,Mist,2015-07-03 02:00:00,456
None,287.43,0.0,0.0,1.0,Mist,2015-07-03 03:00:00,359
None,286.81,0.0,0.0,1.0,Clear,2015-07-03 04:00:00,464
None,286.05,0.0,0.0,1.0,Clear,2015-07-03 05:00:00,961
None,285.9,0.0,0.0,1.0,Mist,2015-07-03 06:00:00,1939
None,287.42,0.0,0.0,1.0,Clear,2015-07-03 07:00:00,2368
None,288.55,0.0,0.0,1.0,Clear,2015-07-03 08:00:00,2523
None,292.11,0.0,0.0,1.0,Clear,2015-07-03 09:00:00,3227
None,294.18,0.0,0.0,1.0,Clear,2015-07-03 10:00:00,3721
None,295.86,0.0,0.0,1.0,Clear,2015-07-03 11:00:00,4034
None,296.69,0.0,0.0,1.0,Clear,2015-07-03 12:00:00,4273
None,297.67,0.0,0.0,1.0,Clear,2015-07-03 13:00:00,4380
None,298.18,0.0,0.0,1.0,Clear,2015-07-03 14:00:00,4265
None,298.92,0.0,0.0,1.0,Clear,2015-07-03 15:00:00,4339
None,298.97,0.0,0.0,1.0,Clear,2015-07-03 16:00:00,4289
None,298.85,0.0,0.0,1.0,Clear,2015-07-03 17:00:00,3526
None,298.63,0.0,0.0,1.0,Haze,2015-07-03 18:00:00,3762
None,297.84,0.0,0.0,1.0,Haze,2015-07-03 19:00:00,3263
None,296.52,0.0,0.0,1.0,Clear,2015-07-03 20:00:00,2756
None,295.08,0.0,0.0,1.0,Mist,2015-07-03 21:00:00,2740
None,293.43,0.0,0.0,1.0,Mist,2015-07-03 22:00:00,3094
None,292.99,0.0,0.0,1.0,Mist,2015-07-03 23:00:00,2053
None,291.76,0.0,0.0,1.0,Fog,2015-07-04 00:00:00,1512
None,290.88,0.0,0.0,1.0,Haze,2015-07-04 01:00:00,851
None,290.88,0.0,0.0,1.0,Mist,2015-07-04 01:00:00,851
None,290.7,0.0,0.0,1.0,Haze,2015-07-04 02:00:00,735
None,290.7,0.0,0.0,1.0,Mist,2015-07-04 02:00:00,735
None,290.7,0.0,0.0,1.0,Fog,2015-07-04 02:00:00,735
None,290.49,0.0,0.0,1.0,Haze,2015-07-04 03:00:00,341
None,290.49,0.0,0.0,1.0,Mist,2015-07-04 03:00:00,341
None,290.49,0.0,0.0,1.0,Fog,2015-07-04 03:00:00,341
None,290.0,0.0,0.0,1.0,Haze,2015-07-04 04:00:00,387
None,290.0,0.0,0.0,1.0,Mist,2015-07-04 04:00:00,387
None,290.0,0.0,0.0,1.0,Fog,2015-07-04 04:00:00,387
None,289.73,0.0,0.0,1.0,Haze,2015-07-04 05:00:00,736
None,289.73,0.0,0.0,1.0,Mist,2015-07-04 05:00:00,736
None,289.73,0.0,0.0,1.0,Fog,2015-07-04 05:00:00,736
None,288.99,0.0,0.0,1.0,Mist,2015-07-04 06:00:00,971
None,288.99,0.0,0.0,1.0,Fog,2015-07-04 06:00:00,971
None,290.3,0.0,0.0,1.0,Haze,2015-07-04 07:00:00,1403
None,290.3,0.0,0.0,1.0,Mist,2015-07-04 07:00:00,1403
None,292.2,0.0,0.0,1.0,Haze,2015-07-04 08:00:00,1613
None,292.2,0.0,0.0,1.0,Mist,2015-07-04 08:00:00,1613
None,294.15,0.0,0.0,1.0,Haze,2015-07-04 09:00:00,2322
None,294.15,0.0,0.0,1.0,Mist,2015-07-04 09:00:00,2322
None,296.51,0.0,0.0,1.0,Haze,2015-07-04 10:00:00,2772
None,298.44,0.0,0.0,1.0,Haze,2015-07-04 11:00:00,3011
None,299.1,0.0,0.0,1.0,Haze,2015-07-04 12:00:00,3156
None,300.28,0.0,0.0,40.0,Haze,2015-07-04 13:00:00,3267
None,300.9,0.0,0.0,40.0,Haze,2015-07-04 14:00:00,3198
None,301.83,0.0,0.0,40.0,Haze,2015-07-04 15:00:00,3080
None,301.72,0.0,0.0,75.0,Haze,2015-07-04 16:00:00,2795
None,301.69,0.0,0.0,40.0,Haze,2015-07-04 17:00:00,2809
None,300.84,0.0,0.0,1.0,Haze,2015-07-04 18:00:00,2792
None,300.06,0.0,0.0,1.0,Haze,2015-07-04 19:00:00,2621
None,298.64,0.0,0.0,1.0,Haze,2015-07-04 20:00:00,2598
None,298.12,0.0,0.0,1.0,Haze,2015-07-04 21:00:00,2471
None,295.67,0.0,0.0,1.0,Haze,2015-07-04 22:00:00,2466
None,295.67,0.0,0.0,1.0,Mist,2015-07-04 22:00:00,2466
None,295.04,0.0,0.0,1.0,Haze,2015-07-04 23:00:00,3493
None,295.04,0.0,0.0,1.0,Mist,2015-07-04 23:00:00,3493
None,294.18,0.0,0.0,1.0,Haze,2015-07-05 00:00:00,1710
None,294.18,0.0,0.0,1.0,Mist,2015-07-05 00:00:00,1710
None,293.32,0.0,0.0,1.0,Mist,2015-07-05 01:00:00,838
None,293.03,0.0,0.0,1.0,Clear,2015-07-05 02:00:00,656
None,292.6,0.3,0.0,1.0,Rain,2015-07-05 03:00:00,338
None,292.6,0.3,0.0,1.0,Haze,2015-07-05 03:00:00,338
None,291.56,0.0,0.0,1.0,Clear,2015-07-05 04:00:00,293
None,291.31,0.0,0.0,1.0,Clear,2015-07-05 05:00:00,451
None,291.09,0.0,0.0,1.0,Clear,2015-07-05 06:00:00,798
None,292.02,0.0,0.0,1.0,Clear,2015-07-05 07:00:00,1099
None,293.82,0.0,0.0,40.0,Clouds,2015-07-05 08:00:00,1482
None,295.27,0.0,0.0,40.0,Clouds,2015-07-05 09:00:00,2257
None,296.67,0.0,0.0,1.0,Clear,2015-07-05 10:00:00,2710
None,297.48,0.0,0.0,1.0,Clear,2015-07-05 11:00:00,3295
None,298.31,0.0,0.0,1.0,Clear,2015-07-05 12:00:00,3874
None,300.42,0.0,0.0,1.0,Clear,2015-07-05 13:00:00,4057
None,301.53,0.0,0.0,1.0,Clear,2015-07-05 14:00:00,4009
None,302.48,0.0,0.0,1.0,Clear,2015-07-05 15:00:00,3846
None,302.9,0.0,0.0,1.0,Clear,2015-07-05 16:00:00,3677
None,302.68,0.0,0.0,75.0,Clouds,2015-07-05 17:00:00,3688
None,302.01,0.0,0.0,90.0,Clouds,2015-07-05 18:00:00,3740
None,301.42,0.0,0.0,1.0,Clear,2015-07-05 19:00:00,3488
None,300.55,0.0,0.0,1.0,Clear,2015-07-05 20:00:00,3677
None,300.07,0.0,0.0,1.0,Clear,2015-07-05 21:00:00,2992
None,298.85,0.0,0.0,1.0,Clear,2015-07-05 22:00:00,2278
None,298.56,0.0,0.0,40.0,Thunderstorm,2015-07-05 23:00:00,1310
None,298.38,0.0,0.0,75.0,Thunderstorm,2015-07-06 00:00:00,729
None,296.2,1.5,0.0,90.0,Rain,2015-07-06 01:00:00,398
None,296.2,1.5,0.0,90.0,Thunderstorm,2015-07-06 01:00:00,398
None,296.2,1.5,0.0,90.0,Mist,2015-07-06 01:00:00,398
None,295.18,7.97,0.0,90.0,Rain,2015-07-06 02:00:00,319
None,295.18,7.97,0.0,90.0,Thunderstorm,2015-07-06 02:00:00,319
None,295.18,7.97,0.0,90.0,Mist,2015-07-06 02:00:00,319
None,294.87,23.8,0.0,90.0,Rain,2015-07-06 03:00:00,346
None,294.87,23.8,0.0,90.0,Thunderstorm,2015-07-06 03:00:00,346
None,294.87,23.8,0.0,90.0,Mist,2015-07-06 03:00:00,346
None,294.23,11.78,0.0,90.0,Rain,2015-07-06 04:00:00,760
None,294.23,11.78,0.0,90.0,Thunderstorm,2015-07-06 04:00:00,760
None,294.23,11.78,0.0,90.0,Mist,2015-07-06 04:00:00,760
None,294.1,7.51,0.0,90.0,Rain,2015-07-06 05:00:00,2499
None,294.1,7.51,0.0,90.0,Mist,2015-07-06 05:00:00,2499
None,294.1,7.51,0.0,90.0,Thunderstorm,2015-07-06 05:00:00,2499
None,293.98,15.41,0.0,90.0,Rain,2015-07-06 06:00:00,4487
None,293.98,15.41,0.0,90.0,Mist,2015-07-06 06:00:00,4487
None,293.85,3.13,0.0,90.0,Rain,2015-07-06 07:00:00,5199
None,293.85,3.13,0.0,90.0,Mist,2015-07-06 07:00:00,5199
None,293.85,3.13,0.0,90.0,Drizzle,2015-07-06 07:00:00,5199
None,294.0,0.66,0.0,90.0,Rain,2015-07-06 08:00:00,4911
None,294.0,0.66,0.0,90.0,Mist,2015-07-06 08:00:00,4911
None,294.0,0.66,0.0,90.0,Drizzle,2015-07-06 08:00:00,4911
None,294.12,0.25,0.0,75.0,Rain,2015-07-06 09:00:00,4173
None,294.12,0.25,0.0,75.0,Mist,2015-07-06 09:00:00,4173
None,294.12,0.25,0.0,75.0,Drizzle,2015-07-06 09:00:00,4173
None,294.24,0.28,0.0,90.0,Rain,2015-07-06 10:00:00,3821
None,294.24,0.28,0.0,90.0,Mist,2015-07-06 10:00:00,3821
None,293.35,2.15,0.0,90.0,Rain,2015-07-06 11:00:00,3998
None,293.35,2.15,0.0,90.0,Mist,2015-07-06 11:00:00,3998
None,293.35,2.15,0.0,90.0,Drizzle,2015-07-06 11:00:00,3998
None,292.72,1.02,0.0,90.0,Rain,2015-07-06 12:00:00,4385
None,292.72,1.02,0.0,90.0,Mist,2015-07-06 12:00:00,4385
None,292.72,1.02,0.0,90.0,Drizzle,2015-07-06 12:00:00,4385
None,290.94,0.38,0.0,75.0,Rain,2015-07-06 13:00:00,4307
None,290.94,0.38,0.0,75.0,Mist,2015-07-06 13:00:00,4307
None,290.94,0.38,0.0,75.0,Smoke,2015-07-06 13:00:00,4307
None,290.94,0.38,0.0,75.0,Haze,2015-07-06 13:00:00,4307
None,290.94,0.38,0.0,75.0,Drizzle,2015-07-06 13:00:00,4307
None,291.49,0.0,0.0,92.0,Rain,2015-07-06 14:00:00,4888
None,291.49,0.0,0.0,92.0,Mist,2015-07-06 14:00:00,4888
